date,"song, artist",song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_score
8/11/86,"Coming Around Again, Carly Simon",Coming Around Again,Carly Simon,0.631,0.363,5.0,-14.331,1.0,0.0336,0.632,4.64e-05,0.084,0.266,138.367,219160.0,0.3612499999999999
9/6/84,"No Way Out, Jefferson Starship",No Way Out,Jefferson Starship,0.587,0.791,5.0,-5.139,0.0,0.0301,0.0222,0.000115,0.0376,0.349,105.591,262573.0,0.3605633802816901
9/4/88,"You Don't Know, Scarlett",You Don't Know,Scarlett,0.646,0.846,7.0,-10.996,1.0,0.0279,0.392,0.0295,0.0702,0.909,113.115,222400.0,0.3604004449388209
8/8/81,"Breaking Away, Balance",Breaking Away,Balance,0.655,0.793,11.0,-5.588,1.0,0.0465,0.000875,0.016,0.0631,0.932,134.012,195000.0,0.3603491271820448
9/7/83,"Rock 'n' Roll Is King, Electric Light Orchestra",Rock 'n' Roll Is King,Electric Light Orchestra,0.401,0.881,9.0,-6.089,1.0,0.0923,0.356,0.0,0.165,0.88,160.456,193907.0,0.3603411513859275
8/8/81,"Double Dutch Bus, Frankie Smith",Double Dutch Bus,Frankie Smith,0.915,0.52,8.0,-9.257,1.0,0.132,0.0018,0.00035,0.0293,0.471,119.47,320973.0,0.3599202392821535
9/1/88,"Honestly, Stryper",Honestly,Stryper,0.446,0.432,3.0,-11.194,1.0,0.0268,0.302,0.00668,0.17,0.129,79.856,247600.0,0.3599202392821535
9/4/88,"Be Still My Beating Heart, Sting",Be Still My Beating Heart,Sting,0.659,0.468,7.0,-16.647,1.0,0.0395,0.266,0.000525,0.0427,0.505,101.422,334133.0,0.3596330275229357
7/11/87,"Where The Streets Have No Name, U2",Where The Streets Have No Name,U2,0.49,0.724,2.0,-9.581,1.0,0.0366,0.00976,0.0046,0.159,0.292,125.812,337506.0,0.3596330275229357
9/2/85,"Centipede, Rebbie Jackson",Centipede,Rebbie Jackson,0.539,0.657,11.0,-8.485,1.0,0.0586,0.0793,0.000328,0.183,0.658,117.137,270627.0,0.3595617529880478
9/10/82,"On The Wings Of Love, Jeffrey Osborne",On The Wings Of Love,Jeffrey Osborne,0.546,0.352,7.0,-12.066,1.0,0.032,0.404,0.0,0.355,0.39,69.199,241760.0,0.3592017738359201
8/6/85,"One Lonely Night, REO Speedwagon",One Lonely Night,REO Speedwagon,0.408,0.579,5.0,-10.277,1.0,0.026,0.0561,0.000149,0.0712,0.397,76.051,201467.0,0.3590462833099579
6/3/82,"Bobbie Sue, The Oak Ridge Boys",Bobbie Sue,The Oak Ridge Boys,0.787,0.749,7.0,-12.695,1.0,0.041,0.33,0.0386,0.096,0.97,134.034,173867.0,0.3583180987202925
9/6/90,"Room At The Top, Adam Ant",Room At The Top,Adam Ant,0.714,0.826,11.0,-8.668,0.0,0.0486,0.00661,2.29e-06,0.231,0.89,118.174,282027.0,0.358041958041958
8/9/90,"Love And Emotion, Stevie B",Love And Emotion,Stevie B,0.278,0.37,1.0,-10.023,1.0,0.0298,0.726,1.07e-06,0.114,0.0636,87.493,303333.0,0.3577106518282989
9/5/81,"You Better You Bet, The Who",You Better You Bet,The Who,0.577,0.762,0.0,-8.552,1.0,0.0441,0.5,4.13e-05,0.0753,0.554,161.965,337067.0,0.3577106518282989
8/6/85,"19, Paul Hardcastle",19,Paul Hardcastle,0.753,0.897,11.0,-8.54,1.0,0.073,0.00282,0.73,0.351,0.937,117.933,210853.0,0.3576642335766423
7/2/81,"Everybody's Got To Learn Sometime, The Korgis",Everybody's Got To Learn Sometime,The Korgis,0.424,0.298,1.0,-12.037,0.0,0.0257,0.0156,0.00131,0.0725,0.0927,75.039,251947.0,0.3575268817204301
8/1/83,"On The Loose, Saga",On The Loose,Saga,0.589,0.913,10.0,-5.913,1.0,0.0365,0.1,0.00139,0.153,0.684,134.898,252821.0,0.3572216097023153
8/8/81,"Gemini Dream, The Moody Blues",Gemini Dream,The Moody Blues,0.653,0.85,10.0,-7.507,1.0,0.0303,0.313,0.0165,0.109,0.974,128.839,249547.0,0.3571428571428571
9/4/88,"I Wish I Had A Girl, Henry Lee Summer",I Wish I Had A Girl,Henry Lee Summer,0.636,0.594,9.0,-10.56,1.0,0.0276,0.06,0.0,0.351,0.86,127.702,264427.0,0.3568281938325991
9/9/89,"Healing Hands, Elton John",Healing Hands,Elton John,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,269960.0,0.3565768621236133
8/6/85,"Just As I Am, Air Supply",Just As I Am,Air Supply,0.392,0.503,2.0,-8.865,1.0,0.0248,0.169,0.0,0.14,0.484,74.662,284147.0,0.3565768621236133
9/12/89,"Personal Jesus, Depeche Mode",Personal Jesus,Depeche Mode,0.637,0.682,11.0,-11.625,1.0,0.0366,0.0112,0.0234,0.0473,0.714,129.983,224907.0,0.35650623885918
7/2/81,"Theme From The Dukes Of Hazzard (Good Ol' Boys), Waylon",Theme From The Dukes Of Hazzard (Good Ol' Boys),Waylon,0.631,0.888,5.0,-8.491,1.0,0.0375,0.171,0.0433,0.146,0.925,147.824,126787.0,0.3561946902654867
8/9/84,"Sexy Girl, Glenn Frey",Sexy Girl,Glenn Frey,0.799,0.325,2.0,-15.43,1.0,0.0295,0.26,1.82e-05,0.106,0.926,95.092,211440.0,0.3554502369668246
8/10/83,"Big Log, Robert Plant",Big Log,Robert Plant,0.554,0.639,9.0,-7.163,0.0,0.0278,0.359,0.00274,0.205,0.644,180.638,304800.0,0.3550624133148405
9/6/84,"Run, Runaway, Slade","Run, Runaway",Slade,0.585,0.855,2.0,-7.217,1.0,0.0602,0.000113,0.000211,0.0539,0.765,128.527,300920.0,0.355036855036855
8/5/82,"Play The Game Tonight, Kansas",Play The Game Tonight,Kansas,0.641,0.629,2.0,-8.709,0.0,0.0328,0.208,1.58e-06,0.0674,0.253,118.129,207787.0,0.3548895899053628
8/1/83,"Heart Of The Night, Juice Newton",Heart Of The Night,Juice Newton,0.532,0.513,0.0,-11.419,1.0,0.0274,0.347,6.44e-06,0.146,0.676,121.093,248933.0,0.3545706371191136
7/8/82,"Out Of Work, Gary U.S. Bonds",Out Of Work,Gary U.S. Bonds,0.748,0.791,11.0,-6.845,0.0,0.033,0.0626,1.29e-06,0.205,0.983,116.899,174040.0,0.3545706371191136
9/7/88,"We All Sleep Alone, Cher",We All Sleep Alone,Cher,0.465,0.507,9.0,-11.979,1.0,0.032,0.233,0.0,0.228,0.334,113.91,232093.0,0.3543307086614173
8/5/82,"Theme From Magnum P.i., Mike Post",Theme From Magnum P.i.,Mike Post,0.579,0.549,2.0,-11.311,1.0,0.0364,0.0311,0.123,0.293,0.655,123.074,207440.0,0.3541666666666666
9/4/88,"Love Overboard, Gladys Knight And The Pips",Love Overboard,Gladys Knight And The Pips,0.811,0.658,3.0,-11.787,0.0,0.0497,0.144,0.000394,0.0468,0.947,108.266,326733.0,0.3537906137184116
7/1/89,"Early In The Morning, Robert Palmer",Early In The Morning,Robert Palmer,0.751,0.624,4.0,-13.094,0.0,0.0339,0.194,0.000471,0.285,0.964,119.519,281693.0,0.3537735849056604
8/6/85,"Tough All Over, John Cafferty",Tough All Over,John Cafferty,0.609,0.799,9.0,-10.352,1.0,0.0349,0.0188,1.01e-05,0.0779,0.505,132.961,277533.0,0.3537735849056604
8/4/89,"I Wanna Be The One, Stevie B",I Wanna Be The One,Stevie B,0.695,0.876,7.0,-9.189,0.0,0.0648,0.0946,2e-05,0.387,0.763,121.085,297667.0,0.3536693191865606
9/6/90,"Turtle Power, Partners In Kryme",Turtle Power,Partners In Kryme,0.679,0.94,11.0,-12.165,0.0,0.0725,0.034,0.0,0.0494,0.283,105.216,261600.0,0.3535911602209944
8/3/86,"I Think It's Love, Jermaine Jackson",I Think It's Love,Jermaine Jackson,0.466,0.899,7.0,-8.125,1.0,0.0494,0.351,1.73e-05,0.178,0.836,127.914,233453.0,0.3532182103610675
7/11/87,"You Are The Girl, The Cars",You Are The Girl,The Cars,0.684,0.79,7.0,-10.247,1.0,0.035,0.049,0.000459,0.693,0.956,138.153,233293.0,0.3531531531531531
8/10/88,"Another Part Of Me, Michael Jackson",Another Part Of Me,Michael Jackson,0.78,0.868,10.0,-4.5,1.0,0.0705,0.11,7.67e-05,0.352,0.773,106.069,234720.0,0.3528183716075156
9/6/84,"It's A Miracle, Culture Club",It's A Miracle,Culture Club,0.752,0.733,1.0,-8.178,0.0,0.0385,0.0682,0.0,0.0891,0.703,118.789,205360.0,0.3528183716075156
8/10/88,"Time And Tide, Basia",Time And Tide,Basia,0.7,0.369,2.0,-11.594,1.0,0.032,0.317,6.94e-05,0.093,0.372,96.111,242893.0,0.3527336860670194
9/11/85,"Sisters Are Doin' It For Themselves, Eurythmics",Sisters Are Doin' It For Themselves,Eurythmics,0.67,0.903,10.0,-5.796,0.0,0.0402,0.0129,0.0,0.331,0.953,136.193,357147.0,0.352112676056338
8/9/90,"Tonight, New Kids On The Block",Tonight,New Kids On The Block,0.469,0.386,2.0,-12.112,1.0,0.0272,0.103,1.2e-05,0.291,0.383,102.476,207467.0,0.3520782396088019
9/1/82,"Love Is Alright Tonite, Rick Springfield",Love Is Alright Tonite,Rick Springfield,0.453,0.891,0.0,-4.851,1.0,0.069,0.00813,2.73e-06,0.353,0.8,158.905,207867.0,0.3516483516483517
9/8/86,"Love Walks In, Van Halen",Love Walks In,Van Halen,0.2,0.434,9.0,-14.274,0.0,0.0294,0.263,0.0,0.117,0.37,83.876,310933.0,0.3515625
7/1/89,"Wild World, Maxi Priest",Wild World,Maxi Priest,0.763,0.352,0.0,-11.789,1.0,0.0555,0.261,8.45e-05,0.0791,0.732,83.993,218427.0,0.3506493506493506
8/9/84,"Swept Away, Diana Ross",Swept Away,Diana Ross,0.711,0.953,8.0,-7.872,1.0,0.0377,0.0194,0.0186,0.317,0.888,119.933,323533.0,0.3506261180679785
9/5/87,"What's Going On, Cyndi Lauper",What's Going On,Cyndi Lauper,0.37,0.726,7.0,-7.907,0.0,0.0446,0.27,0.0397,0.109,0.43,96.913,278400.0,0.3506224066390041
7/1/89,"Angel Of Harlem, U2",Angel Of Harlem,U2,0.519,0.694,0.0,-10.792,1.0,0.0264,0.104,2.3e-06,0.111,0.928,102.718,229267.0,0.3504672897196262
8/9/90,"Dirty Cash (Money Talks), The Adventures Of Stevie V",Dirty Cash (Money Talks),The Adventures Of Stevie V,0.757,0.83,5.0,-13.169,0.0,0.0413,0.00129,0.00741,0.0877,0.925,120.883,243133.0,0.3501454898157129
8/9/84,"Who Wears These Shoes?, Elton John",Who Wears These Shoes?,Elton John,0.621,0.749,2.0,-10.288,1.0,0.0439,0.208,4.88e-05,0.614,0.955,168.637,243453.0,0.35
7/11/81,"Say Goodbye To Hollywood, Billy Joel",Say Goodbye To Hollywood,Billy Joel,0.686,0.764,0.0,-6.927,1.0,0.0353,0.00484,3.1e-06,0.132,0.766,126.873,276333.0,0.3499222395023328
9/5/81,"I Missed Again, Phil Collins",I Missed Again,Phil Collins,0.778,0.773,9.0,-8.353,0.0,0.0306,0.0305,0.000117,0.0456,0.759,106.261,226227.0,0.3497267759562841
8/9/84,"Are We Ourselves?, The Fixx",Are We Ourselves?,The Fixx,0.493,0.872,0.0,-6.568,1.0,0.0762,0.0125,0.00016,0.947,0.62,136.842,160160.0,0.3493788819875776
8/11/86,"The Future's So Bright, I Gotta Wear Shades, Timbuk 3","The Future's So Bright, I Gotta Wear Shades",Timbuk 3,0.648,0.688,7.0,-13.139,1.0,0.0431,0.0489,0.0362,0.478,0.963,157.954,204240.0,0.3492496589358799
9/1/88,"True Faith, New Order",True Faith,New Order,0.589,0.784,0.0,-13.037,1.0,0.0312,0.175,0.0767,0.132,0.941,116.981,355067.0,0.3491379310344827
8/8/81,"In The Air Tonight, Phil Collins",In The Air Tonight,Phil Collins,0.446,0.239,0.0,-13.945,1.0,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336453.0,0.3490338164251207
9/5/87,"Fascinated, Company B",Fascinated,Company B,0.744,0.765,1.0,-12.174,1.0,0.0344,0.0393,0.707,0.258,0.831,119.743,326467.0,0.348762109795479
7/8/82,"Still They Ride, Journey",Still They Ride,Journey,0.346,0.538,0.0,-9.956,1.0,0.0322,0.249,0.0,0.145,0.301,131.993,230453.0,0.3487544483985765
9/5/87,"What You Get Is What You See, Tina Turner",What You Get Is What You See,Tina Turner,0.623,0.628,5.0,-10.253,1.0,0.0349,0.0153,0.0229,0.244,0.93,156.292,271533.0,0.3487544483985765
8/10/83,"Modern Love, David Bowie",Modern Love,David Bowie,0.358,0.938,0.0,-5.577,1.0,0.0483,0.00375,9.2e-06,0.117,0.944,182.836,288339.0,0.3484536082474227
9/9/89,"Talk It Over, Grayson Hugh",Talk It Over,Grayson Hugh,0.837,0.383,10.0,-13.166,1.0,0.0312,0.702,1.26e-06,0.0625,0.776,95.076,258400.0,0.3480128893662728
9/4/83,"I Like It, Debarge",I Like It,Debarge,0.675,0.733,9.0,-4.5,1.0,0.0443,0.446,1.8e-05,0.201,0.83,175.011,279400.0,0.3473557692307692
9/5/81,"Just Between You And Me, April Wine",Just Between You And Me,April Wine,0.511,0.308,7.0,-15.021,1.0,0.0247,0.408,2.4e-05,0.15,0.38,83.545,235560.0,0.3473541383989145
9/7/83,"Stranger In My House, Ronnie Milsap",Stranger In My House,Ronnie Milsap,0.654,0.621,7.0,-8.608,1.0,0.027,0.0038,0.000435,0.167,0.626,111.901,253360.0,0.3473541383989145
8/11/86,"You Be Illin', Run-D.M.C.",You Be Illin',Run-D.M.C.,0.966,0.791,11.0,-6.634,0.0,0.144,0.00872,0.000595,0.0176,0.513,127.57,206000.0,0.3468950749464668
9/9/89,"Call It Love, Poco",Call It Love,Poco,0.548,0.622,9.0,-10.426,1.0,0.0247,0.0731,0.00307,0.193,0.373,104.861,257427.0,0.3468834688346883
8/7/89,"Send Me An Angel '89, Real Life",Send Me An Angel '89,Real Life,0.597,0.882,9.0,-5.923,0.0,0.0288,0.0107,0.0,0.0897,0.65,130.858,232587.0,0.3468834688346883
9/6/90,"Possession, Bad English",Possession,Bad English,0.514,0.603,1.0,-12.096,0.0,0.03,0.117,0.0,0.117,0.371,99.988,308307.0,0.3465227817745803
8/12/84,"We Are The Young, Dan Hartman",We Are The Young,Dan Hartman,0.661,0.898,1.0,-6.234,1.0,0.0419,0.000832,2.93e-06,0.0686,0.627,115.046,257733.0,0.3465227817745803
8/7/89,"Coming Home, Cinderella",Coming Home,Cinderella,0.475,0.721,7.0,-10.158,1.0,0.0304,0.044,0.000855,0.0591,0.52,116.172,295067.0,0.3461077844311377
9/6/90,"The Ballad Of Jayne, L.A. Guns",The Ballad Of Jayne,L.A. Guns,0.474,0.369,6.0,-14.216,1.0,0.0296,0.0291,5.86e-05,0.128,0.156,61.207,274107.0,0.3457142857142857
7/8/82,"American Music, The Pointer Sisters",American Music,The Pointer Sisters,0.669,0.873,10.0,-5.45,1.0,0.0486,0.157,0.0,0.054,0.649,124.545,240000.0,0.345679012345679
9/1/82,"No Reply At All, Genesis",No Reply At All,Genesis,0.691,0.936,2.0,-6.363,1.0,0.0617,0.255,0.000478,0.382,0.794,128.324,273787.0,0.3454157782515991
7/8/82,"What Kind Of Fool Am I, Rick Springfield",What Kind Of Fool Am I,Rick Springfield,0.611,0.452,2.0,-11.382,1.0,0.0435,0.482,0.0,0.0774,0.29,118.92,200640.0,0.3453237410071942
9/4/83,"Should I Stay Or Should I Go, The Clash",Should I Stay Or Should I Go,The Clash,0.743,0.836,2.0,-6.465,1.0,0.116,0.0804,0.0,0.384,0.82,113.375,188987.0,0.345075016307893
8/9/84,"Go Insane, Lindsey Buckingham",Go Insane,Lindsey Buckingham,0.724,0.665,5.0,-12.048,0.0,0.0314,0.0309,2.36e-05,0.181,0.942,111.362,185333.0,0.3450134770889488
9/1/88,"Skeletons, Stevie Wonder",Skeletons,Stevie Wonder,0.82,0.569,1.0,-8.178,1.0,0.0366,0.00506,0.000859,0.0542,0.727,99.843,296720.0,0.3450134770889488
8/4/89,"A Shoulder To Cry On, Tommy Page",A Shoulder To Cry On,Tommy Page,0.52,0.523,4.0,-8.78,0.0,0.0238,0.482,0.0,0.138,0.315,96.151,202307.0,0.3442340791738382
7/1/84,"Send Me An Angel, Real Life",Send Me An Angel,Real Life,0.605,0.926,7.0,-4.831,0.0,0.0372,0.0714,2.18e-05,0.0953,0.49,129.844,236547.0,0.3441372735938989
8/9/84,"All Of You, Julio Iglesias",All Of You,Julio Iglesias,0.355,0.559,10.0,-8.91,0.0,0.0367,0.501,0.0,0.654,0.51,171.749,238293.0,0.3440860215053763
8/8/81,"Love On A Two Way Street, Stacy Lattisaw",Love On A Two Way Street,Stacy Lattisaw,0.582,0.372,4.0,-13.638,1.0,0.0273,0.38,0.0026,0.114,0.502,140.213,251347.0,0.344047619047619
8/12/90,"Wiggle It, 2 In A Room",Wiggle It,2 In A Room,0.781,0.838,2.0,-13.943,1.0,0.0494,0.0718,5.42e-06,0.0381,0.849,122.819,244133.0,0.3427991886409737
8/10/88,"Edge Of A Broken Heart, Vixen",Edge Of A Broken Heart,Vixen,0.619,0.751,7.0,-11.568,0.0,0.0417,0.0113,7.87e-05,0.123,0.532,126.079,265333.0,0.3426573426573426
8/1/83,"Space Age Love Song, A Flock Of Seagulls",Space Age Love Song,A Flock Of Seagulls,0.447,0.744,2.0,-4.613,1.0,0.0311,3.62e-05,0.106,0.21,0.552,139.959,226693.0,0.3424947145877378
8/8/87,"Give To Live, Sammy Hagar",Give To Live,Sammy Hagar,0.423,0.63,2.0,-9.778,1.0,0.0312,0.0129,5.86e-06,0.0479,0.393,153.945,264093.0,0.3420118343195266
7/8/82,"Take Me Down, Alabama",Take Me Down,Alabama,0.748,0.281,0.0,-12.665,1.0,0.0678,0.198,9.88e-05,0.0831,0.489,93.994,223120.0,0.3414141414141414
9/6/84,"No More Words, Berlin",No More Words,Berlin,0.753,0.454,0.0,-14.129,1.0,0.0537,0.0319,3.6e-05,0.536,0.798,130.704,235000.0,0.3408018867924528
8/8/87,"I Need Love, LL Cool J",I Need Love,LL Cool J,0.799,0.28,0.0,-20.749,1.0,0.301,0.0728,0.0,0.0842,0.67,88.224,322733.0,0.3407258064516129
9/12/89,"The Angel Song, Great White",The Angel Song,Great White,0.592,0.21,9.0,-17.804,0.0,0.0293,0.688,0.00179,0.0918,0.101,110.427,291067.0,0.3400154202004626
9/8/86,"All The Love In The World, The Outfield",All The Love In The World,The Outfield,0.624,0.531,4.0,-13.23,1.0,0.0408,0.0403,1.21e-06,0.0914,0.743,128.08,212240.0,0.3399734395750332
8/3/86,"Digital Display, Ready For The World",Digital Display,Ready For The World,0.703,0.758,11.0,-6.814,0.0,0.0605,0.0371,0.00609,0.301,0.876,130.372,346293.0,0.3396226415094339
7/9/85,"Life In One Day, Howard Jones",Life In One Day,Howard Jones,0.661,0.925,7.0,-6.898,1.0,0.0453,0.0986,0.000398,0.0672,0.929,100.961,221227.0,0.3395225464190981
9/10/82,"Gypsy, Fleetwood Mac",Gypsy,Fleetwood Mac,0.622,0.54,5.0,-13.99,1.0,0.0261,0.017,0.00771,0.265,0.847,130.879,264907.0,0.3391003460207612
7/3/81,"Ah! Leah!, Donnie Iris",Ah! Leah!,Donnie Iris,0.652,0.788,6.0,-7.505,1.0,0.0266,0.0164,1.74e-06,0.0837,0.868,105.094,222533.0,0.3387703889585947
9/8/86,"Yankee Rose, David Lee Roth",Yankee Rose,David Lee Roth,0.583,0.692,2.0,-13.562,0.0,0.043,0.0026,0.0,0.125,0.795,137.572,234707.0,0.3383458646616541
9/3/85,"Tenderness, General Public",Tenderness,General Public,0.564,0.858,0.0,-11.263,1.0,0.0375,0.338,0.181,0.317,0.847,89.9,218160.0,0.3382045929018789
9/7/83,"Cuts Like A Knife, Bryan Adams",Cuts Like A Knife,Bryan Adams,0.469,0.464,7.0,-17.281,1.0,0.0263,0.0179,2.87e-06,0.577,0.601,95.921,319800.0,0.3379310344827586
7/4/84,"Come Back And Stay, Paul Young",Come Back And Stay,Paul Young,0.624,0.803,6.0,-7.985,0.0,0.0729,0.116,1.15e-05,0.293,0.8,130.834,264853.0,0.3378378378378379
8/4/89,"Orinoco Flow (Sail Away), Enya",Orinoco Flow (Sail Away),Enya,0.691,0.439,0.0,-10.378,1.0,0.0284,0.678,0.000335,0.127,0.425,114.991,225840.0,0.3376168224299066
9/3/85,"Save A Prayer, Duran Duran",Save A Prayer,Duran Duran,0.572,0.706,9.0,-8.707,0.0,0.0283,0.35,0.0,0.159,0.671,113.595,333307.0,0.3367697594501718
8/9/84,"Bop 'til You Drop, Rick Springfield",Bop 'til You Drop,Rick Springfield,0.704,0.873,11.0,-4.738,0.0,0.0426,0.133,8.31e-06,0.187,0.623,115.233,258653.0,0.3363228699551569
8/11/86,"Girl Can't Help It, Journey",Girl Can't Help It,Journey,0.517,0.922,9.0,-2.341,0.0,0.078,0.0556,4.15e-06,0.358,0.448,126.028,230640.0,0.3361921097770154
9/6/90,"You Can't Deny It, Lisa Stansfield",You Can't Deny It,Lisa Stansfield,0.716,0.64,2.0,-12.906,1.0,0.13,0.425,3.2e-05,0.104,0.935,99.974,331747.0,0.3361921097770154
8/4/89,"The Love In Your Eyes, Eddie Money",The Love In Your Eyes,Eddie Money,0.627,0.712,0.0,-12.371,1.0,0.0406,0.156,1.48e-06,0.424,0.718,97.921,246627.0,0.3360995850622406
8/3/86,"I Can't Wait, Stevie Nicks",I Can't Wait,Stevie Nicks,0.61,0.931,9.0,-4.955,0.0,0.0874,0.0037,0.00352,0.873,0.449,125.399,275840.0,0.3359840954274354
9/1/71,"Knock Three Times, Dawn",Knock Three Times,Dawn,0.774,0.58,1.0,-10.08,1.0,0.0512,0.158,0.0,0.0458,0.923,123.127,176704.0,2.511627906976744
9/1/71,"One Less Bell To Answer, The 5th Dimension",One Less Bell To Answer,The 5th Dimension,0.398,0.405,11.0,-6.664,0.0,0.0258,0.737,4.97e-05,0.131,0.443,99.694,210760.0,1.8
9/1/71,"Groove Me, King Floyd",Groove Me,King Floyd,0.908,0.421,11.0,-9.382,1.0,0.0648,0.26,0.00065,0.0805,0.861,102.977,183267.0,1.7857142857142858
8/11/80,"Lady, Kenny Rogers",Lady,Kenny Rogers,0.362,0.183,3.0,-16.0,0.0,0.0347,0.861,0.000234,0.0932,0.2,136.646,231867.0,1.7244897959183674
8/11/80,"Another One Bites The Dust, Queen",Another One Bites The Dust,Queen,0.933,0.528,5.0,-6.472,0.0,0.162,0.112,0.329,0.163,0.756,109.975,214653.0,1.7167381974248928
8/11/80,"Woman In Love, Barbra Streisand",Woman In Love,Barbra Streisand,0.469,0.278,3.0,-16.311,0.0,0.028,0.248,0.000126,0.133,0.331,169.735,231840.0,1.553763440860215
8/4/78,"How Deep Is Your Love, Bee Gees",How Deep Is Your Love,Bee Gees,0.633,0.357,5.0,-9.366,0.0,0.0264,0.105,0.0,0.133,0.674,104.938,245200.0,1.546875
9/1/71,"Black Magic Woman, Santana",Black Magic Woman,Santana,0.489,0.349,2.0,-14.295,0.0,0.0323,0.676,0.0789,0.0866,0.622,124.348,196467.0,1.4444444444444444
9/1/71,"Rose Garden, Lynn Anderson",Rose Garden,Lynn Anderson,0.589,0.501,0.0,-11.665,1.0,0.031,0.168,0.0,0.0741,0.969,131.064,175867.0,1.3783783783783785
8/10/77,"You Light Up My Life, Debby Boone",You Light Up My Life,Debby Boone,0.333,0.367,2.0,-10.06,1.0,0.0291,0.831,1.19e-05,0.262,0.0685,77.986,216287.0,1.3528138528138527
8/5/71,"Joy To The World, Three Dog Night",Joy To The World,Three Dog Night,0.649,0.679,2.0,-12.515,1.0,0.0316,0.464,0.00121,0.339,0.971,126.867,220573.0,1.3317972350230414
8/9/73,"Let's Get It On, Marvin Gaye",Let's Get It On,Marvin Gaye,0.541,0.647,3.0,-9.715,1.0,0.0599,0.0948,4.3e-06,0.0576,0.642,168.809,291360.0,1.3223443223443223
9/1/71,"Stoney End, Barbra Streisand",Stoney End,Barbra Streisand,0.504,0.656,0.0,-13.219,1.0,0.0466,0.0249,2.07e-05,0.154,0.826,120.994,177373.0,1.2857142857142856
9/1/71,"For The Good Times, Ray Price",For The Good Times,Ray Price,0.352,0.204,3.0,-15.414,1.0,0.0311,0.76,0.000426,0.327,0.524,83.342,227787.0,1.263157894736842
9/7/77,"I Just Want To Be Your Everything, Andy Gibb",I Just Want To Be Your Everything,Andy Gibb,0.651,0.648,9.0,-7.44,1.0,0.0346,0.167,1.7e-05,0.192,0.868,97.017,225667.0,1.248051948051948
8/4/78,"Night Fever, Bee Gees",Night Fever,Bee Gees,0.733,0.795,1.0,-7.224,0.0,0.0249,0.0266,0.000948,0.083,0.892,109.122,212253.0,1.2121212121212122
8/1/72,"Family Affair, Sly",Family Affair,Sly,0.819,0.605,2.0,-13.83,0.0,0.132,0.669,0.0163,0.199,0.797,108.892,185533.0,1.2098765432098766
9/2/80,"Do That To Me One More Time, Captain",Do That To Me One More Time,Captain,0.728,0.524,7.0,-8.227,1.0,0.0255,0.563,0.000131,0.0913,0.51,90.262,256667.0,1.206953642384106
8/4/78,"Stayin' Alive, Bee Gees",Stayin' Alive,Bee Gees,0.703,0.826,10.0,-7.179,0.0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373.0,1.148031496062992
9/12/78,"Le Freak, Chic",Le Freak,Chic,0.91,0.641,7.0,-11.316,1.0,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,331360.0,1.1405109489051095
8/5/71,"Brown Sugar, The Rolling Stones",Brown Sugar,The Rolling Stones,0.633,0.934,0.0,-3.594,1.0,0.0344,0.219,0.00021,0.0592,0.963,128.606,228667.0,1.1338582677165354
8/1/72,"Theme From Shaft, Isaac Hayes",Theme From Shaft,Isaac Hayes,0.487,0.716,9.0,-17.689,0.0,0.0463,0.233,0.00445,0.113,0.819,120.795,279200.0,1.1266666666666667
8/4/72,"The First Time Ever I Saw Your Face, Roberta Flack",The First Time Ever I Saw Your Face,Roberta Flack,0.311,0.0264,0.0,-21.644,1.0,0.037,0.731,0.00205,0.156,0.139,120.653,260666.0,1.125
9/1/71,"Lonely Days, Bee Gees",Lonely Days,Bee Gees,0.334,0.24,0.0,-14.5,0.0,0.0327,0.662,8.35e-05,0.634,0.37,94.254,225667.0,1.12
9/6/79,"Hot Stuff, Donna Summer",Hot Stuff,Donna Summer,0.823,0.743,0.0,-13.98,1.0,0.0316,0.00559,0.0306,0.0707,0.966,120.471,314760.0,1.0862068965517242
9/1/71,"The Tears Of A Clown, Smokey Robinson",The Tears Of A Clown,Smokey Robinson,0.593,0.607,1.0,-9.886,1.0,0.0283,0.147,0.0,0.128,0.953,128.365,181800.0,1.0666666666666669
9/12/78,"A Little More Love, Olivia Newton-John",A Little More Love,Olivia Newton-John,0.717,0.414,8.0,-14.855,1.0,0.0365,0.0294,0.00935,0.0864,0.495,100.178,207013.0,1.0638297872340423
8/1/72,"Let's Stay Together, Al Green",Let's Stay Together,Al Green,0.756,0.401,7.0,-10.702,0.0,0.0526,0.582,0.011,0.0541,0.514,101.954,199396.0,1.0578512396694215
