date,rank,song,artist,last-week,peak-rank,weeks-on-board
14/3/92,44,Stars,Simply Red,45,44,8
14/3/92,45,Stay,Jodeci,43,41,11
14/3/92,46,Move Any Mountain,The Shamen,41,38,14
14/3/92,47,Church Of Your Heart,Roxette,60,47,3
14/3/92,48,Ain't 2 Proud 2 Beg,TLC,66,48,4
14/3/92,49,A Deeper Love/Pride In The Name Of Love,Clivilles & Cole,44,44,10
14/3/92,50,Is It Good To You,Heavy D & The Boyz,42,32,17
14/3/92,51,You Showed Me,Salt-N-Pepa,53,51,7
14/3/92,52,Can't Cry Hard Enough,The Williams Brothers,57,52,6
14/3/92,53,Kiss You Back,Digital Underground,49,40,18
14/3/92,54,Too Blind To See It,Kym Sims,48,38,18
14/3/92,55,On A Sunday Afternoon,Lighter Shade Of Brown,47,39,16
14/3/92,56,What Goes Around Comes Around,Giggles,59,56,8
14/3/92,57,I'm The One You Need,Jody Watley,73,57,2
14/3/92,58,Right Now,Van Halen,63,58,6
14/3/92,59,No Son Of Mine,Genesis,56,12,20
14/3/92,60,Everything's Gonna Be Alright,Naughty By Nature,62,60,6
14/3/92,61,Black Or White,Michael Jackson,52,1,17
14/3/92,62,You Are The One,Chris Cuevas,58,58,7
14/3/92,63,Live And Learn,Joe Public,,63,1
14/3/92,64,I Need Money,Marky Mark & The Funky Bunch,61,61,5
14/3/92,65,Addams Groove,M.C. Hammer,54,7,15
14/3/92,66,Live And Let Die,Guns N' Roses,55,33,13
14/3/92,67,The Choice Is Yours,Black Sheep,69,67,3
14/3/92,68,Boom! I Got Your Boyfriend,MC Luscious,86,68,6
14/3/92,69,Do Not Pass Me By,M.C. Hammer,,69,1
14/3/92,70,I Wanna Be Your Girl,Icy Blu,67,46,20
14/3/92,71,Take Time,Chris Walker,,71,1
14/3/92,72,The Globe,Big Audio,72,72,5
14/3/92,73,Thought I'd Died And Gone To Heaven,Bryan Adams,,73,1
14/3/92,74,There Will Never Be Another Tonight,Bryan Adams,64,31,13
14/3/92,75,In Paradise,Laissez Faire,71,64,15
14/3/92,76,One,U2,,76,1
14/3/92,77,Nu Nu,Lidell Townsell,74,74,3
14/3/92,78,All Woman,Lisa Stansfield,87,78,2
14/3/92,79,The Unforgiven,Metallica,70,35,15
14/3/92,80,Kissing The Wind,Nia Peeples,76,76,4
14/3/92,81,Don't Lose The Magic,Shawn Christopher,84,81,3
14/3/92,82,Caribbean Blue,Enya,80,80,3
14/3/92,83,Poor Georgie,MC Lyte,89,83,2
14/3/92,84,Wildside,Marky Mark & The Funky Bunch,68,10,19
14/3/92,85,Love Me All Up,Stacy Earl,75,26,18
14/3/92,86,Everlasting Love,Tony Terry,81,81,8
14/3/92,87,How I Could Just Kill A Man/The Phuncky Feel One,Cypress Hill,77,77,5
14/3/92,88,Ain't Gonna Hurt Nobody,Kid 'N Play,79,51,18
14/3/92,89,Hold On (Tighter To Love),Clubland,88,79,11
14/3/92,90,Don't Be Afraid,Aaron Hall,,90,1
14/3/92,91,You Think You Know Her,Cause And Effect,92,91,3
14/3/92,92,Keep Coming Back,Richard Marx,78,12,20
14/3/92,93,She's Got That Vibe,R. Kelly & Public Announcement,,93,1
14/3/92,94,Change,Lisa Stansfield,85,27,20
14/3/92,95,Peace Of Mind (Love Goes On),One 2 One,95,95,2
14/3/92,96,It's Over Now,L.A. Guns,,96,1
14/3/92,97,Do You Want It Right Now,Degrees Of Motion,94,94,2
14/3/92,98,Only Love Can Break Your Heart,St. Etienne,97,97,2
14/3/92,99,In My Dreams,The Party,93,34,18
14/3/92,100,Juice (Know The Ledge),Eric B. & Rakim,96,96,4
7/3/92,1,To Be With You,Mr. Big,1,1,12
7/3/92,2,I'm Too Sexy,Right Said Fred,2,1,12
7/3/92,3,Remember The Time,Michael Jackson,4,3,7
7/3/92,4,I Love Your Smile,Shanice,3,2,16
7/3/92,5,Save The Best For Last,Vanessa Williams,11,5,6
7/3/92,6,Tears In Heaven,Eric Clapton,12,6,5
7/3/92,7,Diamonds And Pearls,Prince And The N.P.G.,5,3,14
7/3/92,8,Masterpiece,Atlantic Starr,8,8,6
7/3/92,9,Tell Me What You Want Me To Do,Tevin Campbell,6,6,18
7/3/92,10,Good For Me,Amy Grant,13,10,8
7/3/92,11,Don't Let The Sun Go Down On Me,George Michael/Elton John,7,1,14
7/3/92,12,Smells Like Teen Spirit,Nirvana,9,6,14
7/3/92,13,Missing You Now,Michael Bolton,15,13,7
7/3/92,14,All 4 Love,Color Me Badd,10,1,18
7/3/92,15,I Can't Dance,Genesis,21,15,6
7/3/92,16,Uhh Ahh,Boyz II Men,18,16,13
7/3/92,17,Finally,CeCe Peniston,14,5,24
7/3/92,18,Breakin' My Heart (Pretty Brown Eyes),Mint Condition,24,18,10
7/3/92,19,Justified And Ancient,The KLF Featuring Tammy Wynette,25,19,6
7/3/92,20,Vibeology,Paula Abdul,17,16,8
7/3/92,21,I'll Get By,Eddie Money,23,21,12
7/3/92,22,The Way I Feel About You,Karyn White,16,12,15
7/3/92,23,Thinkin' Back,Color Me Badd,28,23,6
7/3/92,24,Beauty And The Beast,Celine Dion And Peabo Bryson,32,24,8
7/3/92,25,Mysterious Ways,U2,19,9,16
7/3/92,26,Can't Let Go,Mariah Carey,20,2,17
7/3/92,27,What Becomes Of The Brokenhearted,Paul Young,29,27,6
7/3/92,28,Make It Happen,Mariah Carey,42,28,3
7/3/92,29,2 Legit 2 Quit,M.C. Hammer,22,5,18
7/3/92,30,Until Your Love Comes Back Around,RTZ,31,30,8
7/3/92,31,Oochie Coochie,M.C. Brains,33,31,8
7/3/92,32,Keep It Comin',Keith Sweat,26,17,15
7/3/92,33,I Can't Make You Love Me,Bonnie Raitt,27,18,16
7/3/92,34,We Got A Love Thang,CeCe Peniston,34,34,6
7/3/92,35,Paper Doll,P.M. Dawn,30,28,8
7/3/92,36,If You Go Away,NKOTB,52,36,3
7/3/92,37,Everything Changes,Kathy Troccoli,49,37,3
7/3/92,38,Hazard,Richard Marx,50,38,4
7/3/92,39,Again Tonight,John Mellencamp,39,39,6
7/3/92,40,Romeo & Juliet,Stacy Earl (Featuring The Wild Pair),55,40,3
7/3/92,41,Move Any Mountain,The Shamen,38,38,13
7/3/92,42,Is It Good To You,Heavy D & The Boyz,36,32,16
7/3/92,43,Stay,Jodeci,41,41,10
7/3/92,44,A Deeper Love/Pride In The Name Of Love,Clivilles & Cole,45,44,9
7/3/92,45,Stars,Simply Red,54,45,7
7/3/92,46,Too Much Passion,The Smithereens,58,46,5
7/3/92,47,On A Sunday Afternoon,Lighter Shade Of Brown,43,39,15
7/3/92,48,Too Blind To See It,Kym Sims,47,38,17
7/3/92,49,Kiss You Back,Digital Underground,48,40,17
7/3/92,50,Baby Hold On To Me,Gerald Levert (Duet With Eddie Levert),60,50,4
7/3/92,51,"Mama, I'm Coming Home",Ozzy Osbourne,59,51,4
7/3/92,52,Black Or White,Michael Jackson,35,1,16
7/3/92,53,You Showed Me,Salt-N-Pepa,53,53,6
7/3/92,54,Addams Groove,M.C. Hammer,37,7,14
7/3/92,55,Live And Let Die,Guns N' Roses,40,33,12
7/3/92,56,No Son Of Mine,Genesis,46,12,19
7/3/92,57,Can't Cry Hard Enough,The Williams Brothers,66,57,5
7/3/92,58,You Are The One,Chris Cuevas,62,58,6
7/3/92,59,What Goes Around Comes Around,Giggles,65,59,7
7/3/92,60,Church Of Your Heart,Roxette,70,60,2
7/3/92,61,I Need Money,Marky Mark & The Funky Bunch,74,61,4
7/3/92,62,Everything's Gonna Be Alright,Naughty By Nature,68,62,5
7/3/92,63,Right Now,Van Halen,69,63,5
7/3/92,64,There Will Never Be Another Tonight,Bryan Adams,44,31,12
7/3/92,65,I've Got A Lot To Learn About Love,The Storm,56,26,20
7/3/92,66,Ain't 2 Proud 2 Beg,TLC,80,66,3
7/3/92,67,I Wanna Be Your Girl,Icy Blu,61,46,19
7/3/92,68,Wildside,Marky Mark & The Funky Bunch,64,10,18
7/3/92,69,The Choice Is Yours,Black Sheep,94,69,2
7/3/92,70,The Unforgiven,Metallica,67,35,14
7/3/92,71,In Paradise,Laissez Faire,72,64,14
7/3/92,72,The Globe,Big Audio,82,72,4
7/3/92,73,I'm The One You Need,Jody Watley,,73,1
7/3/92,74,Nu Nu,Lidell Townsell,91,74,2
7/3/92,75,Love Me All Up,Stacy Earl,71,26,17
7/3/92,76,Kissing The Wind,Nia Peeples,88,76,3
7/3/92,77,How I Could Just Kill A Man/The Phuncky Feel One,Cypress Hill,85,77,4
7/3/92,78,Keep Coming Back,Richard Marx,79,12,19
7/3/92,79,Ain't Gonna Hurt Nobody,Kid 'N Play,77,51,17
7/3/92,80,Caribbean Blue,Enya,87,80,2
7/3/92,81,Everlasting Love,Tony Terry,92,81,7
7/3/92,82,Forever My Lady,Jodeci,73,25,20
7/3/92,83,Hearts Don't Think (They Feel),Natural Selection,63,28,14
7/3/92,84,Don't Lose The Magic,Shawn Christopher,96,84,2
7/3/92,85,Change,Lisa Stansfield,75,27,19
7/3/92,86,Boom! I Got Your Boyfriend,MC Luscious,89,86,5
7/3/92,87,All Woman,Lisa Stansfield,,87,1
7/3/92,88,Hold On (Tighter To Love),Clubland,81,79,10
7/3/92,89,Poor Georgie,MC Lyte,,89,1
7/3/92,90,Spending My Time,Roxette,86,32,20
7/3/92,91,I Want You,Jody Watley,84,61,15
7/3/92,92,You Think You Know Her,Cause And Effect,95,92,2
7/3/92,93,In My Dreams,The Party,93,34,17
7/3/92,94,Do You Want It Right Now,Degrees Of Motion,,94,1
7/3/92,95,Peace Of Mind (Love Goes On),One 2 One,,95,1
7/3/92,96,Juice (Know The Ledge),Eric B. & Rakim,100,96,3
7/3/92,97,Only Love Can Break Your Heart,St. Etienne,,97,1
7/3/92,98,You're All That Matters To Me,Curtis Stigers,,98,1
7/3/92,99,Send Me An Angel,Scorpions,90,44,18
7/3/92,100,Cold Shower,Erin Cruise,99,90,7
29/2/92,1,To Be With You,Mr. Big,2,1,11
29/2/92,2,I'm Too Sexy,Right Said Fred,1,1,11
29/2/92,3,I Love Your Smile,Shanice,3,2,15
29/2/92,4,Remember The Time,Michael Jackson,5,4,6
29/2/92,5,Diamonds And Pearls,Prince And The N.P.G.,4,3,13
29/2/92,6,Tell Me What You Want Me To Do,Tevin Campbell,7,6,17
29/2/92,7,Don't Let The Sun Go Down On Me,George Michael/Elton John,6,1,13
29/2/92,8,Masterpiece,Atlantic Starr,15,8,5
29/2/92,9,Smells Like Teen Spirit,Nirvana,8,6,13
29/2/92,10,All 4 Love,Color Me Badd,9,1,17
29/2/92,11,Save The Best For Last,Vanessa Williams,20,11,5
29/2/92,12,Tears In Heaven,Eric Clapton,22,12,4
29/2/92,13,Good For Me,Amy Grant,14,13,7
29/2/92,14,Finally,CeCe Peniston,10,5,23
29/2/92,15,Missing You Now,Michael Bolton,19,15,6
29/2/92,16,The Way I Feel About You,Karyn White,12,12,14
29/2/92,17,Vibeology,Paula Abdul,16,16,7
29/2/92,18,Uhh Ahh,Boyz II Men,18,18,12
29/2/92,19,Mysterious Ways,U2,13,9,15
29/2/92,20,Can't Let Go,Mariah Carey,11,2,16
29/2/92,21,I Can't Dance,Genesis,27,21,5
29/2/92,22,2 Legit 2 Quit,M.C. Hammer,17,5,17
29/2/92,23,I'll Get By,Eddie Money,23,23,11
29/2/92,24,Breakin' My Heart (Pretty Brown Eyes),Mint Condition,24,24,9
29/2/92,25,Justified And Ancient,The KLF Featuring Tammy Wynette,26,25,5
29/2/92,26,Keep It Comin',Keith Sweat,21,17,14
29/2/92,27,I Can't Make You Love Me,Bonnie Raitt,25,18,15
29/2/92,28,Thinkin' Back,Color Me Badd,30,28,5
29/2/92,29,What Becomes Of The Brokenhearted,Paul Young,32,29,5
29/2/92,30,Paper Doll,P.M. Dawn,28,28,7
29/2/92,31,Until Your Love Comes Back Around,RTZ,31,31,7
29/2/92,32,Beauty And The Beast,Celine Dion And Peabo Bryson,33,32,7
29/2/92,33,Oochie Coochie,M.C. Brains,37,33,7
29/2/92,34,We Got A Love Thang,CeCe Peniston,51,34,5
29/2/92,35,Black Or White,Michael Jackson,29,1,15
29/2/92,36,Is It Good To You,Heavy D & The Boyz,41,32,15
29/2/92,37,Addams Groove,M.C. Hammer,36,7,13
29/2/92,38,Move Any Mountain,The Shamen,39,38,12
29/2/92,39,Again Tonight,John Mellencamp,50,39,5
29/2/92,40,Live And Let Die,Guns N' Roses,34,33,11
29/2/92,41,Stay,Jodeci,48,41,9
29/2/92,42,Make It Happen,Mariah Carey,74,42,2
29/2/92,43,On A Sunday Afternoon,Lighter Shade Of Brown,42,39,14
29/2/92,44,There Will Never Be Another Tonight,Bryan Adams,35,31,11
29/2/92,45,A Deeper Love/Pride In The Name Of Love,Clivilles & Cole,46,45,8
29/2/92,46,No Son Of Mine,Genesis,38,12,18
29/2/92,47,Too Blind To See It,Kym Sims,47,38,16
29/2/92,48,Kiss You Back,Digital Underground,44,40,16
29/2/92,49,Everything Changes,Kathy Troccoli,73,49,2
29/2/92,50,Hazard,Richard Marx,57,50,3
29/2/92,51,Set Adrift On Memory Bliss,P.M. Dawn,40,1,20
29/2/92,52,If You Go Away,NKOTB,54,52,2
29/2/92,53,You Showed Me,Salt-N-Pepa,53,53,5
29/2/92,54,Stars,Simply Red,61,54,6
29/2/92,55,Romeo & Juliet,Stacy Earl (Featuring The Wild Pair),85,55,2
29/2/92,56,I've Got A Lot To Learn About Love,The Storm,49,26,19
29/2/92,57,Broken Arrow,Rod Stewart,43,20,20
29/2/92,58,Too Much Passion,The Smithereens,63,58,4
29/2/92,59,"Mama, I'm Coming Home",Ozzy Osbourne,68,59,3
29/2/92,60,Baby Hold On To Me,Gerald Levert (Duet With Eddie Levert),67,60,3
29/2/92,61,I Wanna Be Your Girl,Icy Blu,52,46,18
29/2/92,62,You Are The One,Chris Cuevas,62,62,5
29/2/92,63,Hearts Don't Think (They Feel),Natural Selection,45,28,13
29/2/92,64,Wildside,Marky Mark & The Funky Bunch,55,10,17
29/2/92,65,What Goes Around Comes Around,Giggles,76,65,6
29/2/92,66,Can't Cry Hard Enough,The Williams Brothers,78,66,4
29/2/92,67,The Unforgiven,Metallica,59,35,13
29/2/92,68,Everything's Gonna Be Alright,Naughty By Nature,65,65,4
29/2/92,69,Right Now,Van Halen,79,69,4
29/2/92,70,Church Of Your Heart,Roxette,,70,1
29/2/92,71,Love Me All Up,Stacy Earl,58,26,16
29/2/92,72,In Paradise,Laissez Faire,64,64,13
29/2/92,73,Forever My Lady,Jodeci,60,25,19
29/2/92,74,I Need Money,Marky Mark & The Funky Bunch,88,74,3
29/2/92,75,Change,Lisa Stansfield,69,27,18
29/2/92,76,Angel Baby,Angelica,70,29,20
29/2/92,77,Ain't Gonna Hurt Nobody,Kid 'N Play,71,51,16
29/2/92,78,Blowing Kisses In The Wind,Paula Abdul,72,6,20
29/2/92,79,Keep Coming Back,Richard Marx,75,12,18
29/2/92,80,Ain't 2 Proud 2 Beg,TLC,98,80,2
29/2/92,81,Hold On (Tighter To Love),Clubland,84,79,9
29/2/92,82,The Globe,Big Audio,93,82,3
29/2/92,83,Tender Kisses,Tracie Spencer,82,42,20
29/2/92,84,I Want You,Jody Watley,83,61,14
29/2/92,85,How I Could Just Kill A Man/The Phuncky Feel One,Cypress Hill,94,85,3
29/2/92,86,Spending My Time,Roxette,80,32,19
29/2/92,87,Caribbean Blue,Enya,,87,1
29/2/92,88,Kissing The Wind,Nia Peeples,97,88,2
29/2/92,89,Boom! I Got Your Boyfriend,MC Luscious,92,89,4
29/2/92,90,Send Me An Angel,Scorpions,81,44,17
29/2/92,91,Nu Nu,Lidell Townsell,,91,1
29/2/92,92,Everlasting Love,Tony Terry,95,85,6
29/2/92,93,In My Dreams,The Party,77,34,16
29/2/92,94,The Choice Is Yours,Black Sheep,,94,1
29/2/92,95,You Think You Know Her,Cause And Effect,,95,1
29/2/92,96,Don't Lose The Magic,Shawn Christopher,,96,1
29/2/92,97,Home Sweet Home,Motley Crue,87,37,17
29/2/92,98,Save Up All Your Tears,Cher,86,37,20
29/2/92,99,Cold Shower,Erin Cruise,91,90,6
29/2/92,100,Juice (Know The Ledge),Eric B. & Rakim,99,99,2
22/2/92,1,I'm Too Sexy,Right Said Fred,1,1,10
22/2/92,2,To Be With You,Mr. Big,5,2,10
22/2/92,3,I Love Your Smile,Shanice,2,2,14
22/2/92,4,Diamonds And Pearls,Prince And The N.P.G.,3,3,12
22/2/92,5,Remember The Time,Michael Jackson,8,5,5
22/2/92,6,Don't Let The Sun Go Down On Me,George Michael/Elton John,4,1,12
22/2/92,7,Tell Me What You Want Me To Do,Tevin Campbell,7,7,16
22/2/92,8,Smells Like Teen Spirit,Nirvana,9,6,12
22/2/92,9,All 4 Love,Color Me Badd,6,1,16
22/2/92,10,Finally,CeCe Peniston,11,5,22
22/2/92,11,Can't Let Go,Mariah Carey,10,2,15
22/2/92,12,The Way I Feel About You,Karyn White,13,12,13
22/2/92,13,Mysterious Ways,U2,12,9,14
22/2/92,14,Good For Me,Amy Grant,14,14,6
22/2/92,15,Masterpiece,Atlantic Starr,19,15,4
22/2/92,16,Vibeology,Paula Abdul,16,16,6
22/2/92,17,2 Legit 2 Quit,M.C. Hammer,15,5,16
22/2/92,18,Uhh Ahh,Boyz II Men,21,18,11
22/2/92,19,Missing You Now,Michael Bolton,22,19,5
22/2/92,20,Save The Best For Last,Vanessa Williams,27,20,4
22/2/92,21,Keep It Comin',Keith Sweat,17,17,13
22/2/92,22,Tears In Heaven,Eric Clapton,36,22,3
22/2/92,23,I'll Get By,Eddie Money,23,23,10
22/2/92,24,Breakin' My Heart (Pretty Brown Eyes),Mint Condition,24,24,8
22/2/92,25,I Can't Make You Love Me,Bonnie Raitt,18,18,14
22/2/92,26,Justified And Ancient,The KLF Featuring Tammy Wynette,35,26,4
22/2/92,27,I Can't Dance,Genesis,29,27,4
22/2/92,28,Paper Doll,P.M. Dawn,28,28,6
22/2/92,29,Black Or White,Michael Jackson,20,1,14
22/2/92,30,Thinkin' Back,Color Me Badd,38,30,4
22/2/92,31,Until Your Love Comes Back Around,RTZ,40,31,6
22/2/92,32,What Becomes Of The Brokenhearted,Paul Young,42,32,4
22/2/92,33,Beauty And The Beast,Celine Dion And Peabo Bryson,48,33,6
22/2/92,34,Live And Let Die,Guns N' Roses,34,33,10
22/2/92,35,There Will Never Be Another Tonight,Bryan Adams,31,31,10
22/2/92,36,Addams Groove,M.C. Hammer,25,7,12
22/2/92,37,Oochie Coochie,M.C. Brains,45,37,6
22/2/92,38,No Son Of Mine,Genesis,26,12,17
22/2/92,39,Move Any Mountain,The Shamen,46,39,11
22/2/92,40,Set Adrift On Memory Bliss,P.M. Dawn,33,1,19
22/2/92,41,Is It Good To You,Heavy D & The Boyz,41,32,14
22/2/92,42,On A Sunday Afternoon,Lighter Shade Of Brown,43,39,13
22/2/92,43,Broken Arrow,Rod Stewart,37,20,19
22/2/92,44,Kiss You Back,Digital Underground,52,40,15
22/2/92,45,Hearts Don't Think (They Feel),Natural Selection,32,28,12
22/2/92,46,A Deeper Love/Pride In The Name Of Love,Clivilles & Cole,54,46,7
22/2/92,47,Too Blind To See It,Kym Sims,44,38,15
22/2/92,48,Stay,Jodeci,50,46,8
22/2/92,49,I've Got A Lot To Learn About Love,The Storm,39,26,18
22/2/92,50,Again Tonight,John Mellencamp,56,50,4
22/2/92,51,We Got A Love Thang,CeCe Peniston,65,51,4
22/2/92,52,I Wanna Be Your Girl,Icy Blu,53,46,17
22/2/92,53,You Showed Me,Salt-N-Pepa,55,53,4
22/2/92,54,If You Go Away,NKOTB,,54,1
22/2/92,55,Wildside,Marky Mark & The Funky Bunch,47,10,16
22/2/92,56,Live For Loving You,Gloria Estefan,51,22,20
22/2/92,57,Hazard,Richard Marx,78,57,2
22/2/92,58,Love Me All Up,Stacy Earl,49,26,15
22/2/92,59,The Unforgiven,Metallica,59,35,12
22/2/92,60,Forever My Lady,Jodeci,58,25,18
22/2/92,61,Stars,Simply Red,69,61,5
22/2/92,62,You Are The One,Chris Cuevas,73,62,4
22/2/92,63,Too Much Passion,The Smithereens,74,63,3
22/2/92,64,In Paradise,Laissez Faire,67,64,12
22/2/92,65,Everything's Gonna Be Alright,Naughty By Nature,82,65,3
22/2/92,66,When A Man Loves A Woman,Michael Bolton,57,1,20
22/2/92,67,Baby Hold On To Me,Gerald Levert (Duet With Eddie Levert),88,67,2
22/2/92,68,"Mama, I'm Coming Home",Ozzy Osbourne,91,68,2
22/2/92,69,Change,Lisa Stansfield,64,27,17
22/2/92,70,Angel Baby,Angelica,66,29,19
22/2/92,71,Ain't Gonna Hurt Nobody,Kid 'N Play,72,51,15
22/2/92,72,Blowing Kisses In The Wind,Paula Abdul,63,6,19
22/2/92,73,Everything Changes,Kathy Troccoli,,73,1
22/2/92,74,Make It Happen,Mariah Carey,,74,1
22/2/92,75,Keep Coming Back,Richard Marx,62,12,17
22/2/92,76,What Goes Around Comes Around,Giggles,80,76,5
22/2/92,77,In My Dreams,The Party,60,34,15
22/2/92,78,Can't Cry Hard Enough,The Williams Brothers,84,78,3
22/2/92,79,Right Now,Van Halen,86,79,3
22/2/92,80,Spending My Time,Roxette,70,32,18
22/2/92,81,Send Me An Angel,Scorpions,68,44,16
22/2/92,82,Tender Kisses,Tracie Spencer,71,42,19
22/2/92,83,I Want You,Jody Watley,75,61,13
22/2/92,84,Hold On (Tighter To Love),Clubland,81,79,8
22/2/92,85,Romeo & Juliet,Stacy Earl (Featuring The Wild Pair),,85,1
22/2/92,86,Save Up All Your Tears,Cher,77,37,19
22/2/92,87,Home Sweet Home,Motley Crue,79,37,16
22/2/92,88,I Need Money,Marky Mark & The Funky Bunch,83,83,2
22/2/92,89,Blinded By Love,Rhythm Syndicate,76,76,6
22/2/92,90,Within My Heart,Voyce,87,77,13
22/2/92,91,Cold Shower,Erin Cruise,94,90,5
22/2/92,92,Boom! I Got Your Boyfriend,MC Luscious,89,89,3
22/2/92,93,The Globe,Big Audio,99,93,2
22/2/92,94,How I Could Just Kill A Man/The Phuncky Feel One,Cypress Hill,96,94,2
22/2/92,95,Everlasting Love,Tony Terry,90,85,5
22/2/92,96,Street Of Dreams,Nia Peeples,85,12,20
22/2/92,97,Kissing The Wind,Nia Peeples,,97,1
22/2/92,98,Ain't 2 Proud 2 Beg,TLC,,98,1
22/2/92,99,Juice (Know The Ledge),Eric B. & Rakim,,99,1
22/2/92,100,The Comfort Zone,Vanessa Williams,95,62,12
15/2/92,1,I'm Too Sexy,Right Said Fred,1,1,9
15/2/92,2,I Love Your Smile,Shanice,2,2,13
15/2/92,3,Diamonds And Pearls,Prince And The N.P.G.,4,3,11
15/2/92,4,Don't Let The Sun Go Down On Me,George Michael/Elton John,3,1,11
15/2/92,5,To Be With You,Mr. Big,8,5,9
15/2/92,6,All 4 Love,Color Me Badd,5,1,15
15/2/92,7,Tell Me What You Want Me To Do,Tevin Campbell,10,7,15
15/2/92,8,Remember The Time,Michael Jackson,13,8,4
15/2/92,9,Smells Like Teen Spirit,Nirvana,6,6,11
15/2/92,10,Can't Let Go,Mariah Carey,7,2,14
15/2/92,11,Finally,CeCe Peniston,9,5,21
15/2/92,12,Mysterious Ways,U2,11,9,13
15/2/92,13,The Way I Feel About You,Karyn White,12,12,12
15/2/92,14,Good For Me,Amy Grant,17,14,5
15/2/92,15,2 Legit 2 Quit,M.C. Hammer,14,5,15
15/2/92,16,Vibeology,Paula Abdul,16,16,5
15/2/92,17,Keep It Comin',Keith Sweat,18,17,12
15/2/92,18,I Can't Make You Love Me,Bonnie Raitt,19,18,13
15/2/92,19,Masterpiece,Atlantic Starr,26,19,3
15/2/92,20,Black Or White,Michael Jackson,15,1,13
15/2/92,21,Uhh Ahh,Boyz II Men,25,21,10
15/2/92,22,Missing You Now,Michael Bolton,27,22,4
15/2/92,23,I'll Get By,Eddie Money,23,23,9
15/2/92,24,Breakin' My Heart (Pretty Brown Eyes),Mint Condition,38,24,7
15/2/92,25,Addams Groove,M.C. Hammer,20,7,11
15/2/92,26,No Son Of Mine,Genesis,21,12,16
15/2/92,27,Save The Best For Last,Vanessa Williams,64,27,3
15/2/92,28,Paper Doll,P.M. Dawn,37,28,5
15/2/92,29,I Can't Dance,Genesis,43,29,3
15/2/92,30,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,24,2,22
15/2/92,31,There Will Never Be Another Tonight,Bryan Adams,32,31,9
15/2/92,32,Hearts Don't Think (They Feel),Natural Selection,28,28,11
15/2/92,33,Set Adrift On Memory Bliss,P.M. Dawn,22,1,18
15/2/92,34,Live And Let Die,Guns N' Roses,33,33,9
15/2/92,35,Justified And Ancient,The KLF Featuring Tammy Wynette,53,35,3
15/2/92,36,Tears In Heaven,Eric Clapton,81,36,2
15/2/92,37,Broken Arrow,Rod Stewart,31,20,18
15/2/92,38,Thinkin' Back,Color Me Badd,59,38,3
15/2/92,39,I've Got A Lot To Learn About Love,The Storm,29,26,17
15/2/92,40,Until Your Love Comes Back Around,RTZ,50,40,5
15/2/92,41,Is It Good To You,Heavy D & The Boyz,34,32,13
15/2/92,42,What Becomes Of The Brokenhearted,Paul Young,52,42,3
15/2/92,43,On A Sunday Afternoon,Lighter Shade Of Brown,39,39,12
15/2/92,44,Too Blind To See It,Kym Sims,41,38,14
15/2/92,45,Oochie Coochie,M.C. Brains,57,45,5
15/2/92,46,Move Any Mountain,The Shamen,51,46,10
15/2/92,47,Wildside,Marky Mark & The Funky Bunch,30,10,15
15/2/92,48,Beauty And The Beast,Celine Dion And Peabo Bryson,72,48,5
15/2/92,49,Love Me All Up,Stacy Earl,35,26,14
15/2/92,50,Stay,Jodeci,46,46,7
15/2/92,51,Live For Loving You,Gloria Estefan,40,22,19
15/2/92,52,Kiss You Back,Digital Underground,54,40,14
15/2/92,53,I Wanna Be Your Girl,Icy Blu,49,46,16
15/2/92,54,A Deeper Love/Pride In The Name Of Love,Clivilles & Cole,62,54,6
15/2/92,55,You Showed Me,Salt-N-Pepa,63,55,3
15/2/92,56,Again Tonight,John Mellencamp,73,56,3
15/2/92,57,When A Man Loves A Woman,Michael Bolton,42,1,19
15/2/92,58,Forever My Lady,Jodeci,48,25,17
15/2/92,59,The Unforgiven,Metallica,47,35,11
15/2/92,60,In My Dreams,The Party,44,34,14
15/2/92,61,Mind Playing Tricks On Me,Geto Boys,56,23,20
15/2/92,62,Keep Coming Back,Richard Marx,45,12,16
15/2/92,63,Blowing Kisses In The Wind,Paula Abdul,55,6,18
15/2/92,64,Change,Lisa Stansfield,60,27,16
15/2/92,65,We Got A Love Thang,CeCe Peniston,75,65,3
15/2/92,66,Angel Baby,Angelica,61,29,18
15/2/92,67,In Paradise,Laissez Faire,74,67,11
15/2/92,68,Send Me An Angel,Scorpions,58,44,15
15/2/92,69,Stars,Simply Red,78,69,4
15/2/92,70,Spending My Time,Roxette,65,32,17
15/2/92,71,Tender Kisses,Tracie Spencer,69,42,18
15/2/92,72,Ain't Gonna Hurt Nobody,Kid 'N Play,66,51,14
15/2/92,73,You Are The One,Chris Cuevas,77,73,3
15/2/92,74,Too Much Passion,The Smithereens,80,74,2
15/2/92,75,I Want You,Jody Watley,71,61,12
15/2/92,76,Blinded By Love,Rhythm Syndicate,79,76,5
15/2/92,77,Save Up All Your Tears,Cher,70,37,18
15/2/92,78,Hazard,Richard Marx,,78,1
15/2/92,79,Home Sweet Home,Motley Crue,68,37,15
15/2/92,80,What Goes Around Comes Around,Giggles,88,80,4
15/2/92,81,Hold On (Tighter To Love),Clubland,82,79,7
15/2/92,82,Everything's Gonna Be Alright,Naughty By Nature,92,82,2
15/2/92,83,I Need Money,Marky Mark & The Funky Bunch,,83,1
