date,rank,song,artist,last-week,peak-rank,weeks-on-board
16/5/87,53,Alone,Heart,,53,1
16/5/87,54,I'm No Angel,The Gregg Allman Band,49,49,7
16/5/87,55,Come Go With Me,Expose,43,5,17
16/5/87,56,Point Of No Return,Expose,68,56,2
16/5/87,57,Back And Forth,Cameo,62,57,4
16/5/87,58,Rock The Night,Europe,64,58,3
16/5/87,59,We Are What We Are,The Other Ones,60,59,5
16/5/87,60,Soul City,Partland Brothers,66,60,3
16/5/87,61,Every Little Kiss,Bruce Hornsby & The Range,,61,10
16/5/87,62,Heart And Soul,T'Pau,71,62,3
16/5/87,63,Why Can't This Night Go On Forever,Journey,67,63,4
16/5/87,64,Living In A Dream,Pseudo Echo,57,57,8
16/5/87,65,Boom Boom (Let's Go Back To My Room),Paul Lekakis,63,43,11
16/5/87,66,Dirty Water,Rock And Hyde,73,66,4
16/5/87,67,Somebody Save Me,Cinderella,75,67,4
16/5/87,68,I'd Still Say Yes,Klymaxx,79,68,3
16/5/87,69,Should I See,Frozen Ghost,72,69,6
16/5/87,70,Meet El Presidente,Duran Duran,74,70,3
16/5/87,71,Variety Tonight,REO Speedwagon,88,71,2
16/5/87,72,Wild Horses,Gino Vannelli,77,72,5
16/5/87,73,Let's Wait Awhile,Janet Jackson,55,2,18
16/5/87,74,Brass Monkey,Beastie Boys,52,48,9
16/5/87,75,Weatherman Says,Jack Wagner,87,75,2
16/5/87,76,The Final Countdown,Europe,65,8,17
16/5/87,77,Ship Of Fools (Save Me From Tomorrow),World Party,45,27,14
16/5/87,78,Can'tcha Say (You Believe In Me)/Still In Love,Boston,58,20,11
16/5/87,79,Ready Or Not,Lou Gramm,90,79,2
16/5/87,80,"Tonight, Tonight, Tonight",Genesis,56,3,14
16/5/87,81,Break Every Rule,Tina Turner,89,81,2
16/5/87,82,Let's Go!,Wang Chung,59,9,17
16/5/87,83,Funkytown,Pseudo Echo,,83,1
16/5/87,84,Weapons Of Love,The Truth,92,84,2
16/5/87,85,Something In My House,Dead Or Alive,85,85,4
16/5/87,86,Flames Of Paradise,Jennifer Rush (Duet With Elton John),,86,1
16/5/87,87,Kiss Him Goodbye,The Nylons,,87,1
16/5/87,88,Only In My Dreams,Debbie Gibson,93,88,2
16/5/87,89,Black Dog,Newcity Rockers,81,80,5
16/5/87,90,Man Against The World,Survivor,94,90,2
16/5/87,91,The Secret Of My Success,Night Ranger,70,64,8
16/5/87,92,Baby Grand,Billy Joel featuring Ray Charles,80,75,7
16/5/87,93,Mandolin Rain,Bruce Hornsby & The Range,76,4,18
16/5/87,94,Right Next Door (Because Of Me),The Robert Cray Band,,94,1
16/5/87,95,Little Suzi,Tesla,,95,1
16/5/87,96,Shy Girl,Stacey Q,97,89,6
16/5/87,97,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,78,2,22
16/5/87,98,As We Lay,Shirley Murdock,82,23,18
16/5/87,99,Go See The Doctor,Kool Moe Dee,98,89,5
16/5/87,100,Winner Takes It All,Sammy Hagar,91,54,14
9/5/87,1,(I Just) Died In Your Arms,Cutting Crew,1,1,10
9/5/87,2,Looking For A New Love,Jody Watley,2,2,10
9/5/87,3,With or Without You,U2,6,3,8
9/5/87,4,La Isla Bonita,Madonna,4,4,8
9/5/87,5,Don't Dream It's Over,Crowded House,3,2,17
9/5/87,6,Sign 'O' The Times,Prince,5,3,10
9/5/87,7,Heat Of The Night,Bryan Adams,13,7,7
9/5/87,8,The Lady In Red,Chris de Burgh,16,8,13
9/5/87,9,Big Love,Fleetwood Mac,18,9,7
9/5/87,10,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,7,1,12
9/5/87,11,Talk Dirty To Me,Poison,19,11,9
9/5/87,12,What's Going On,Cyndi Lauper,14,12,9
9/5/87,13,The Finer Things,Steve Winwood,8,8,14
9/5/87,14,You Keep Me Hangin' On,Kim Wilde,23,14,7
9/5/87,15,Right On Track,The Breakfast Club,20,15,9
9/5/87,16,Nothing's Gonna Change My Love For You,Glenn Medeiros,21,16,13
9/5/87,17,Always,Atlantic Starr,26,17,7
9/5/87,18,I Know What I Like,Huey Lewis & The News,24,18,6
9/5/87,19,Stone Love,Kool & The Gang,10,10,14
9/5/87,20,Nothing's Gonna Stop Us Now,Starship,9,1,15
9/5/87,21,Serious,Donna Allen,22,21,13
9/5/87,22,Wanted Dead Or Alive,Bon Jovi,29,22,5
9/5/87,23,Se La,Lionel Richie,27,23,7
9/5/87,24,If She Would Have Been Faithful. . .,Chicago,30,24,8
9/5/87,25,Day-In Day-Out,David Bowie,34,25,6
9/5/87,26,Walking Down Your Street,The Bangles,11,11,13
9/5/87,27,Come As You Are,Peter Wolf,15,15,11
9/5/87,28,The Right Thing,Simply Red,31,28,11
9/5/87,29,Head To Toe,Lisa Lisa And Cult Jam,40,29,5
9/5/87,30,Dominoes,Robbie Nevil,17,14,13
9/5/87,31,Meet Me Half Way,Kenny Loggins,35,31,10
9/5/87,32,Get That Love,Thompson Twins,33,32,7
9/5/87,33,Diamonds,Herb Alpert,38,33,5
9/5/87,34,In Too Deep,Genesis,39,34,3
9/5/87,35,Heartbreak Beat,Psychedelic Furs,36,35,9
9/5/87,36,You Can Call Me Al,Paul Simon,37,36,21
9/5/87,37,Midnight Blue,Lou Gramm,12,5,15
9/5/87,38,Lean On Me,Club Nouveau,25,1,13
9/5/87,39,Fascinated,Company B,42,39,8
9/5/87,40,Just To See Her,Smokey Robinson,43,40,7
9/5/87,41,Songbird,Kenny G,48,41,6
9/5/87,42,Lessons In Love,Level 42,47,42,6
9/5/87,43,Come Go With Me,Expose,32,5,16
9/5/87,44,Show Me,The Cover Girls,45,44,11
9/5/87,45,Ship Of Fools (Save Me From Tomorrow),World Party,28,27,13
9/5/87,46,Don't Disturb This Groove,The System,57,46,5
9/5/87,47,Same Ole Love (365 Days A Year),Anita Baker,52,47,8
9/5/87,48,Jammin' Me,Tom Petty And The Heartbreakers,66,48,3
9/5/87,49,I'm No Angel,The Gregg Allman Band,56,49,6
9/5/87,50,There's Nothing Better Than Love,Luther Vandross with Gregory Hines,55,50,9
9/5/87,51,Endless Nights,Eddie Money,59,51,5
9/5/87,52,Brass Monkey,Beastie Boys,49,48,8
9/5/87,53,I'll Still Be Loving You,Restless Heart,65,53,5
9/5/87,54,Sweet Sixteen,Billy Idol,70,54,3
9/5/87,55,Let's Wait Awhile,Janet Jackson,50,2,17
9/5/87,56,"Tonight, Tonight, Tonight",Genesis,44,3,13
9/5/87,57,Living In A Dream,Pseudo Echo,60,57,7
9/5/87,58,Can'tcha Say (You Believe In Me)/Still In Love,Boston,41,20,10
9/5/87,59,Let's Go!,Wang Chung,46,9,16
9/5/87,60,We Are What We Are,The Other Ones,67,60,4
9/5/87,61,Something So Strong,Crowded House,88,61,2
9/5/87,62,Back And Forth,Cameo,73,62,3
9/5/87,63,Boom Boom (Let's Go Back To My Room),Paul Lekakis,54,43,10
9/5/87,64,Rock The Night,Europe,87,64,2
9/5/87,65,The Final Countdown,Europe,53,8,16
9/5/87,66,Soul City,Partland Brothers,77,66,2
9/5/87,67,Why Can't This Night Go On Forever,Journey,76,67,3
9/5/87,68,Point Of No Return,Expose,,68,1
9/5/87,69,Smoking Gun,The Robert Cray Band,51,22,14
9/5/87,70,The Secret Of My Success,Night Ranger,64,64,7
9/5/87,71,Heart And Soul,T'Pau,91,71,2
9/5/87,72,Should I See,Frozen Ghost,78,72,5
9/5/87,73,Dirty Water,Rock And Hyde,83,73,3
9/5/87,74,Meet El Presidente,Duran Duran,86,74,2
9/5/87,75,Somebody Save Me,Cinderella,85,75,3
9/5/87,76,Mandolin Rain,Bruce Hornsby & The Range,61,4,17
9/5/87,77,Wild Horses,Gino Vannelli,84,77,4
9/5/87,78,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,62,2,21
9/5/87,79,I'd Still Say Yes,Klymaxx,89,79,2
9/5/87,80,Baby Grand,Billy Joel featuring Ray Charles,79,75,6
9/5/87,81,Black Dog,Newcity Rockers,80,80,4
9/5/87,82,As We Lay,Shirley Murdock,69,23,17
9/5/87,83,What You Get Is What You See,Tina Turner,58,13,14
9/5/87,84,You Got It All,The Jets,71,3,26
9/5/87,85,Something In My House,Dead Or Alive,90,85,3
9/5/87,86,Young Blood,Bruce Willis,68,68,5
9/5/87,87,Weatherman Says,Jack Wagner,,87,1
9/5/87,88,Variety Tonight,REO Speedwagon,,88,1
9/5/87,89,Break Every Rule,Tina Turner,,89,1
9/5/87,90,Ready Or Not,Lou Gramm,,90,1
9/5/87,91,Winner Takes It All,Sammy Hagar,81,54,13
9/5/87,92,Weapons Of Love,The Truth,,92,1
9/5/87,93,Only In My Dreams,Debbie Gibson,,93,1
9/5/87,94,Man Against The World,Survivor,,94,1
9/5/87,95,Don't Give Up,Peter Gabriel/Kate Bush,74,72,6
9/5/87,96,I Will Be There,Glass Tiger,75,34,11
9/5/87,97,Shy Girl,Stacey Q,95,89,5
9/5/87,98,Go See The Doctor,Kool Moe Dee,93,89,4
9/5/87,99,Never Enough,Patty Smyth,94,61,11
9/5/87,100,I Wanna Go Back,Eddie Money,92,14,21
2/5/87,1,(I Just) Died In Your Arms,Cutting Crew,5,1,9
2/5/87,2,Looking For A New Love,Jody Watley,4,2,9
2/5/87,3,Don't Dream It's Over,Crowded House,2,2,16
2/5/87,4,La Isla Bonita,Madonna,7,4,7
2/5/87,5,Sign 'O' The Times,Prince,3,3,9
2/5/87,6,With or Without You,U2,10,6,7
2/5/87,7,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,1,1,11
2/5/87,8,The Finer Things,Steve Winwood,8,8,13
2/5/87,9,Nothing's Gonna Stop Us Now,Starship,6,1,14
2/5/87,10,Stone Love,Kool & The Gang,12,10,13
2/5/87,11,Walking Down Your Street,The Bangles,11,11,12
2/5/87,12,Midnight Blue,Lou Gramm,9,5,14
2/5/87,13,Heat Of The Night,Bryan Adams,18,13,6
2/5/87,14,What's Going On,Cyndi Lauper,16,14,8
2/5/87,15,Come As You Are,Peter Wolf,15,15,10
2/5/87,16,The Lady In Red,Chris de Burgh,19,16,12
2/5/87,17,Dominoes,Robbie Nevil,14,14,12
2/5/87,18,Big Love,Fleetwood Mac,22,18,6
2/5/87,19,Talk Dirty To Me,Poison,21,19,8
2/5/87,20,Right On Track,The Breakfast Club,25,20,8
2/5/87,21,Nothing's Gonna Change My Love For You,Glenn Medeiros,24,21,12
2/5/87,22,Serious,Donna Allen,23,22,12
2/5/87,23,You Keep Me Hangin' On,Kim Wilde,29,23,6
2/5/87,24,I Know What I Like,Huey Lewis & The News,28,24,5
2/5/87,25,Lean On Me,Club Nouveau,13,1,12
2/5/87,26,Always,Atlantic Starr,33,26,6
2/5/87,27,Se La,Lionel Richie,31,27,6
2/5/87,28,Ship Of Fools (Save Me From Tomorrow),World Party,27,27,12
2/5/87,29,Wanted Dead Or Alive,Bon Jovi,36,29,4
2/5/87,30,If She Would Have Been Faithful. . .,Chicago,34,30,7
2/5/87,31,The Right Thing,Simply Red,35,31,10
2/5/87,32,Come Go With Me,Expose,17,5,15
2/5/87,33,Get That Love,Thompson Twins,37,33,6
2/5/87,34,Day-In Day-Out,David Bowie,38,34,5
2/5/87,35,Meet Me Half Way,Kenny Loggins,39,35,9
2/5/87,36,Heartbreak Beat,Psychedelic Furs,42,36,8
2/5/87,37,You Can Call Me Al,Paul Simon,40,37,20
2/5/87,38,Diamonds,Herb Alpert,47,38,4
2/5/87,39,In Too Deep,Genesis,51,39,2
2/5/87,40,Head To Toe,Lisa Lisa And Cult Jam,53,40,4
2/5/87,41,Can'tcha Say (You Believe In Me)/Still In Love,Boston,20,20,9
2/5/87,42,Fascinated,Company B,45,42,7
2/5/87,43,Just To See Her,Smokey Robinson,55,43,6
2/5/87,44,"Tonight, Tonight, Tonight",Genesis,26,3,12
2/5/87,45,Show Me,The Cover Girls,46,45,10
2/5/87,46,Let's Go!,Wang Chung,30,9,15
2/5/87,47,Lessons In Love,Level 42,56,47,5
2/5/87,48,Songbird,Kenny G,57,48,5
2/5/87,49,Brass Monkey,Beastie Boys,48,48,7
2/5/87,50,Let's Wait Awhile,Janet Jackson,41,2,16
2/5/87,51,Smoking Gun,The Robert Cray Band,32,22,13
2/5/87,52,Same Ole Love (365 Days A Year),Anita Baker,62,52,7
2/5/87,53,The Final Countdown,Europe,44,8,15
2/5/87,54,Boom Boom (Let's Go Back To My Room),Paul Lekakis,54,43,9
2/5/87,55,There's Nothing Better Than Love,Luther Vandross with Gregory Hines,58,55,8
2/5/87,56,I'm No Angel,The Gregg Allman Band,66,56,5
2/5/87,57,Don't Disturb This Groove,The System,69,57,4
2/5/87,58,What You Get Is What You See,Tina Turner,49,13,13
2/5/87,59,Endless Nights,Eddie Money,70,59,4
2/5/87,60,Living In A Dream,Pseudo Echo,63,60,6
2/5/87,61,Mandolin Rain,Bruce Hornsby & The Range,50,4,16
2/5/87,62,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,52,2,20
2/5/87,63,The Honeythief,Hipsway,43,19,15
2/5/87,64,The Secret Of My Success,Night Ranger,64,64,6
2/5/87,65,I'll Still Be Loving You,Restless Heart,73,65,4
2/5/87,66,Jammin' Me,Tom Petty And The Heartbreakers,84,66,2
2/5/87,67,We Are What We Are,The Other Ones,78,67,3
2/5/87,68,Young Blood,Bruce Willis,71,68,4
2/5/87,69,As We Lay,Shirley Murdock,60,23,16
2/5/87,70,Sweet Sixteen,Billy Idol,94,70,2
2/5/87,71,You Got It All,The Jets,68,3,25
2/5/87,72,I Got The Feelin' (It's Over),Gregory Abbott,67,56,11
2/5/87,73,Back And Forth,Cameo,86,73,2
2/5/87,74,Don't Give Up,Peter Gabriel/Kate Bush,72,72,5
2/5/87,75,I Will Be There,Glass Tiger,59,34,10
2/5/87,76,Why Can't This Night Go On Forever,Journey,83,76,2
2/5/87,77,Soul City,Partland Brothers,,77,1
2/5/87,78,Should I See,Frozen Ghost,80,78,4
2/5/87,79,Baby Grand,Billy Joel featuring Ray Charles,75,75,5
2/5/87,80,Black Dog,Newcity Rockers,82,80,3
2/5/87,81,Winner Takes It All,Sammy Hagar,81,54,12
2/5/87,82,It's Tricky,Run-D.M.C.,74,57,10
2/5/87,83,Dirty Water,Rock And Hyde,97,83,2
2/5/87,84,Wild Horses,Gino Vannelli,85,84,3
2/5/87,85,Somebody Save Me,Cinderella,91,85,2
2/5/87,86,Meet El Presidente,Duran Duran,,86,1
2/5/87,87,Rock The Night,Europe,,87,1
2/5/87,88,Something So Strong,Crowded House,,88,1
2/5/87,89,I'd Still Say Yes,Klymaxx,,89,1
2/5/87,90,Something In My House,Dead Or Alive,96,90,2
2/5/87,91,Heart And Soul,T'Pau,,91,1
2/5/87,92,I Wanna Go Back,Eddie Money,87,14,20
2/5/87,93,Go See The Doctor,Kool Moe Dee,89,89,3
2/5/87,94,Never Enough,Patty Smyth,88,61,10
2/5/87,95,Shy Girl,Stacey Q,92,89,4
2/5/87,96,That Ain't Love,REO Speedwagon,77,16,14
2/5/87,97,Livin' On A Prayer,Bon Jovi,79,1,21
2/5/87,98,Big Time,Peter Gabriel,76,8,23
2/5/87,99,Light Of Day,The Barbusters (Joan Jett And The Blackhearts),61,33,11
2/5/87,100,Keep Your Eye On Me,Herb Alpert,65,46,10
25/4/87,1,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,1,1,10
25/4/87,2,Don't Dream It's Over,Crowded House,3,2,15
25/4/87,3,Sign 'O' The Times,Prince,4,3,8
25/4/87,4,Looking For A New Love,Jody Watley,6,4,8
25/4/87,5,(I Just) Died In Your Arms,Cutting Crew,10,5,8
25/4/87,6,Nothing's Gonna Stop Us Now,Starship,2,1,13
25/4/87,7,La Isla Bonita,Madonna,12,7,6
25/4/87,8,The Finer Things,Steve Winwood,8,8,12
25/4/87,9,Midnight Blue,Lou Gramm,5,5,13
25/4/87,10,With or Without You,U2,13,10,6
25/4/87,11,Walking Down Your Street,The Bangles,11,11,11
25/4/87,12,Stone Love,Kool & The Gang,15,12,12
25/4/87,13,Lean On Me,Club Nouveau,7,1,11
25/4/87,14,Dominoes,Robbie Nevil,16,14,11
25/4/87,15,Come As You Are,Peter Wolf,18,15,9
25/4/87,16,What's Going On,Cyndi Lauper,19,16,7
25/4/87,17,Come Go With Me,Expose,9,5,14
25/4/87,18,Heat Of The Night,Bryan Adams,21,18,5
25/4/87,19,The Lady In Red,Chris de Burgh,24,19,11
25/4/87,20,Can'tcha Say (You Believe In Me)/Still In Love,Boston,20,20,8
25/4/87,21,Talk Dirty To Me,Poison,28,21,7
25/4/87,22,Big Love,Fleetwood Mac,31,22,5
25/4/87,23,Serious,Donna Allen,25,23,11
25/4/87,24,Nothing's Gonna Change My Love For You,Glenn Medeiros,32,24,11
25/4/87,25,Right On Track,The Breakfast Club,34,25,7
25/4/87,26,"Tonight, Tonight, Tonight",Genesis,14,3,11
25/4/87,27,Ship Of Fools (Save Me From Tomorrow),World Party,30,27,11
25/4/87,28,I Know What I Like,Huey Lewis & The News,35,28,4
25/4/87,29,You Keep Me Hangin' On,Kim Wilde,39,29,5
25/4/87,30,Let's Go!,Wang Chung,17,9,14
25/4/87,31,Se La,Lionel Richie,37,31,5
25/4/87,32,Smoking Gun,The Robert Cray Band,22,22,12
25/4/87,33,Always,Atlantic Starr,42,33,5
25/4/87,34,If She Would Have Been Faithful. . .,Chicago,41,34,6
25/4/87,35,The Right Thing,Simply Red,40,35,9
25/4/87,36,Wanted Dead Or Alive,Bon Jovi,46,36,3
25/4/87,37,Get That Love,Thompson Twins,44,37,5
25/4/87,38,Day-In Day-Out,David Bowie,51,38,4
25/4/87,39,Meet Me Half Way,Kenny Loggins,50,39,8
25/4/87,40,You Can Call Me Al,Paul Simon,45,40,19
25/4/87,41,Let's Wait Awhile,Janet Jackson,26,2,15
25/4/87,42,Heartbreak Beat,Psychedelic Furs,48,42,7
25/4/87,43,The Honeythief,Hipsway,23,19,14
25/4/87,44,The Final Countdown,Europe,27,8,14
25/4/87,45,Fascinated,Company B,54,45,6
25/4/87,46,Show Me,The Cover Girls,47,46,9
25/4/87,47,Diamonds,Herb Alpert,58,47,3
25/4/87,48,Brass Monkey,Beastie Boys,52,48,6
25/4/87,49,What You Get Is What You See,Tina Turner,29,13,12
25/4/87,50,Mandolin Rain,Bruce Hornsby & The Range,33,4,15
25/4/87,51,In Too Deep,Genesis,,51,1
25/4/87,52,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,43,2,19
25/4/87,53,Head To Toe,Lisa Lisa And Cult Jam,60,53,3
25/4/87,54,Boom Boom (Let's Go Back To My Room),Paul Lekakis,53,43,8
25/4/87,55,Just To See Her,Smokey Robinson,59,55,5
25/4/87,56,Lessons In Love,Level 42,62,56,4
25/4/87,57,Songbird,Kenny G,71,57,4
25/4/87,58,There's Nothing Better Than Love,Luther Vandross with Gregory Hines,61,58,7
25/4/87,59,I Will Be There,Glass Tiger,38,34,9
25/4/87,60,As We Lay,Shirley Murdock,49,23,15
25/4/87,61,Light Of Day,The Barbusters (Joan Jett And The Blackhearts),36,33,10
25/4/87,62,Same Ole Love (365 Days A Year),Anita Baker,67,62,6
25/4/87,63,Living In A Dream,Pseudo Echo,69,63,5
25/4/87,64,The Secret Of My Success,Night Ranger,64,64,5
25/4/87,65,Keep Your Eye On Me,Herb Alpert,55,46,9
25/4/87,66,I'm No Angel,The Gregg Allman Band,73,66,4
25/4/87,67,I Got The Feelin' (It's Over),Gregory Abbott,63,56,10
25/4/87,68,You Got It All,The Jets,56,3,24
25/4/87,69,Don't Disturb This Groove,The System,84,69,3
25/4/87,70,Endless Nights,Eddie Money,78,70,3
25/4/87,71,Young Blood,Bruce Willis,74,71,3
25/4/87,72,Don't Give Up,Peter Gabriel/Kate Bush,75,72,4
25/4/87,73,I'll Still Be Loving You,Restless Heart,81,73,3
25/4/87,74,It's Tricky,Run-D.M.C.,66,57,9
25/4/87,75,Baby Grand,Billy Joel featuring Ray Charles,80,75,4
25/4/87,76,Big Time,Peter Gabriel,65,8,22
25/4/87,77,That Ain't Love,REO Speedwagon,57,16,13
25/4/87,78,We Are What We Are,The Other Ones,91,78,2
25/4/87,79,Livin' On A Prayer,Bon Jovi,68,1,20
25/4/87,80,Should I See,Frozen Ghost,85,80,3
25/4/87,81,Winner Takes It All,Sammy Hagar,79,54,11
25/4/87,82,Black Dog,Newcity Rockers,93,82,2
25/4/87,83,Why Can't This Night Go On Forever,Journey,,83,1
25/4/87,84,Jammin' Me,Tom Petty And The Heartbreakers,,84,1
25/4/87,85,Wild Horses,Gino Vannelli,88,85,2
25/4/87,86,Back And Forth,Cameo,,86,1
25/4/87,87,I Wanna Go Back,Eddie Money,76,14,19
25/4/87,88,Never Enough,Patty Smyth,72,61,9
25/4/87,89,Go See The Doctor,Kool Moe Dee,94,89,2
25/4/87,90,I'll Be Alright Without You,Journey,77,14,21
25/4/87,91,Somebody Save Me,Cinderella,,91,1
25/4/87,92,Shy Girl,Stacey Q,89,89,3
25/4/87,93,Jacob's Ladder,Huey Lewis & The News,70,1,15
25/4/87,94,Sweet Sixteen,Billy Idol,,94,1
25/4/87,95,Sexappeal,Georgio,83,58,9
25/4/87,96,Something In My House,Dead Or Alive,,96,1
25/4/87,97,Dirty Water,Rock And Hyde,,97,1
25/4/87,98,Brand New Lover,Dead Or Alive,82,15,22
25/4/87,99,He Wants My Body,Starpoint,90,89,7
25/4/87,100,Battleship Chains,The Georgia Satellites,86,86,5
18/4/87,1,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,3,1,9
18/4/87,2,Nothing's Gonna Stop Us Now,Starship,1,1,12
18/4/87,3,Don't Dream It's Over,Crowded House,5,3,14
18/4/87,4,Sign 'O' The Times,Prince,7,4,7
18/4/87,5,Midnight Blue,Lou Gramm,8,5,12
18/4/87,6,Looking For A New Love,Jody Watley,12,6,7
18/4/87,7,Lean On Me,Club Nouveau,2,1,10
18/4/87,8,The Finer Things,Steve Winwood,10,8,11
18/4/87,9,Come Go With Me,Expose,6,5,13
18/4/87,10,(I Just) Died In Your Arms,Cutting Crew,17,10,7
18/4/87,11,Walking Down Your Street,The Bangles,14,11,10
18/4/87,12,La Isla Bonita,Madonna,18,12,5
18/4/87,13,With or Without You,U2,23,13,5
18/4/87,14,"Tonight, Tonight, Tonight",Genesis,4,3,10
18/4/87,15,Stone Love,Kool & The Gang,19,15,11
18/4/87,16,Dominoes,Robbie Nevil,20,16,10
18/4/87,17,Let's Go!,Wang Chung,9,9,13
18/4/87,18,Come As You Are,Peter Wolf,22,18,8
18/4/87,19,What's Going On,Cyndi Lauper,24,19,6
18/4/87,20,Can'tcha Say (You Believe In Me)/Still In Love,Boston,25,20,7
18/4/87,21,Heat Of The Night,Bryan Adams,32,21,4
18/4/87,22,Smoking Gun,The Robert Cray Band,26,22,11
18/4/87,23,The Honeythief,Hipsway,21,19,13
18/4/87,24,The Lady In Red,Chris de Burgh,30,24,10
18/4/87,25,Serious,Donna Allen,28,25,10
18/4/87,26,Let's Wait Awhile,Janet Jackson,13,2,14
18/4/87,27,The Final Countdown,Europe,11,8,13
18/4/87,28,Talk Dirty To Me,Poison,36,28,6
18/4/87,29,What You Get Is What You See,Tina Turner,15,13,11
18/4/87,30,Ship Of Fools (Save Me From Tomorrow),World Party,33,30,10
18/4/87,31,Big Love,Fleetwood Mac,38,31,4
18/4/87,32,Nothing's Gonna Change My Love For You,Glenn Medeiros,37,32,10
18/4/87,33,Mandolin Rain,Bruce Hornsby & The Range,16,4,14
18/4/87,34,Right On Track,The Breakfast Club,39,34,6
18/4/87,35,I Know What I Like,Huey Lewis & The News,40,35,3
18/4/87,36,Light Of Day,The Barbusters (Joan Jett And The Blackhearts),35,33,9
18/4/87,37,Se La,Lionel Richie,42,37,4
18/4/87,38,I Will Be There,Glass Tiger,34,34,8
18/4/87,39,You Keep Me Hangin' On,Kim Wilde,51,39,4
18/4/87,40,The Right Thing,Simply Red,43,40,8
18/4/87,41,If She Would Have Been Faithful. . .,Chicago,45,41,5
18/4/87,42,Always,Atlantic Starr,58,42,4
18/4/87,43,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,27,2,18
18/4/87,44,Get That Love,Thompson Twins,54,44,4
18/4/87,45,You Can Call Me Al,Paul Simon,59,44,18
18/4/87,46,Wanted Dead Or Alive,Bon Jovi,62,46,2
18/4/87,47,Show Me,The Cover Girls,47,47,8
18/4/87,48,Heartbreak Beat,Psychedelic Furs,52,48,6
18/4/87,49,As We Lay,Shirley Murdock,31,23,14
18/4/87,50,Meet Me Half Way,Kenny Loggins,55,50,7
18/4/87,51,Day-In Day-Out,David Bowie,56,51,3
18/4/87,52,Brass Monkey,Beastie Boys,53,52,5
18/4/87,53,Boom Boom (Let's Go Back To My Room),Paul Lekakis,46,43,7
18/4/87,54,Fascinated,Company B,63,54,5
18/4/87,55,Keep Your Eye On Me,Herb Alpert,49,46,8
18/4/87,56,You Got It All,The Jets,41,3,23
18/4/87,57,That Ain't Love,REO Speedwagon,29,16,12
18/4/87,58,Diamonds,Herb Alpert,84,58,2
18/4/87,59,Just To See Her,Smokey Robinson,71,59,4
18/4/87,60,Head To Toe,Lisa Lisa And Cult Jam,83,60,2
18/4/87,61,There's Nothing Better Than Love,Luther Vandross with Gregory Hines,69,61,6
18/4/87,62,Lessons In Love,Level 42,73,62,3
18/4/87,63,I Got The Feelin' (It's Over),Gregory Abbott,60,56,9
18/4/87,64,The Secret Of My Success,Night Ranger,72,64,4
18/4/87,65,Big Time,Peter Gabriel,44,8,21
18/4/87,66,It's Tricky,Run-D.M.C.,57,57,8
18/4/87,67,Same Ole Love (365 Days A Year),Anita Baker,70,67,5
18/4/87,68,Livin' On A Prayer,Bon Jovi,48,1,19
18/4/87,69,Living In A Dream,Pseudo Echo,77,69,4
18/4/87,70,Jacob's Ladder,Huey Lewis & The News,50,1,14
18/4/87,71,Songbird,Kenny G,79,71,3
18/4/87,72,Never Enough,Patty Smyth,61,61,8
18/4/87,73,I'm No Angel,The Gregg Allman Band,80,73,3
18/4/87,74,Young Blood,Bruce Willis,82,74,2
18/4/87,75,Don't Give Up,Peter Gabriel/Kate Bush,81,75,3
18/4/87,76,I Wanna Go Back,Eddie Money,67,14,18
